timestamp,x,y,z,magnitude,session_id
1782034306825.0,-0.40724220923092214,-0.24036548404172062,0.07442483412623405,0.4787074668653188,battle-room
1782034306842.0,-0.3435826974101364,-0.18884850116372107,0.29751404306590556,0.49216606158168896,battle-room
1782034306859.0,-0.3226089560296386,-0.11292860617414116,0.22030220856964586,0.40664784728759024,battle-room
1782034306875.0,-0.3428446654591709,-0.044743835481256246,0.007944821524620055,0.3458433108163907,battle-room
1782034306892.0,-0.42496202684938905,0.10531199369058013,-0.0790063166975975,0.4448880065332698,battle-room
1782034306909.0,-0.45170551073774695,0.13719444790259003,0.004697217905521392,0.47210406567005675,battle-room
1782034306925.0,-0.3644320086933672,0.2509223877608776,0.10835574530065059,0.45553671770732396,battle-room
1782034306942.0,-0.18956735349018125,0.3804084532432258,-0.15474398698806763,0.4523185540270685,battle-room
1782034306959.0,-0.057802109295781695,0.430891855289787,-0.16195289545357228,0.46393708101413056,battle-room
1782034306975.0,0.12895004064319654,0.3457942359797656,-0.12791969294846056,0.3905959734338544,battle-room
1782034306992.0,0.1654942761211656,0.2552691847935319,0.15523030920028685,0.34153647100776746,battle-room
1782034307009.0,0.16606023944085463,0.2518301502555609,0.13044716559946537,0.32865010377881626,battle-room
1782034307025.0,0.23383122343476861,0.1393964879915118,0.12840426159501075,0.3009918210070306,battle-room
1782034307042.0,0.28900155945485456,0.09926759895980357,-0.11929039629101752,0.32803377298359115,battle-room
1782034307059.0,0.28963782979808744,0.01973681999668479,-0.027900983360409734,0.29164718305892356,battle-room
1782034307075.0,0.2464431965202093,-0.06498027556315064,-0.019287468793988228,0.25559478041587735,battle-room
1782034307092.0,0.21897784636439754,-0.11698504195809363,0.20687983241677282,0.3231656886198141,battle-room
1782034307109.0,0.2466264623989351,-0.10173618103042244,0.17976152386665342,0.32169716807726123,battle-room
1782034307125.0,0.2508801012554206,-0.10868512338548898,0.06326806481778621,0.2806352245835092,battle-room
1782034307142.0,0.2105956563358195,-0.06917334333881735,-0.05545183810889721,0.22849592610337682,battle-room
1782034307159.0,0.21198438901416955,-0.12503551581427455,-0.12130641228854655,0.2743838680807808,battle-room
1782034307175.0,0.21975871281009166,-0.04993029820844531,-0.11336685146093368,0.25226765457604355,battle-room
