timestamp,x,y,z,magnitude,session_id
1782298987981.0,0.051740051044151185,-0.05889028812497854,0.09527823706269263,0.12338168978932414,battle-room
1782298987998.0,0.003749634857103228,-0.0607883768312633,0.05008475811779499,0.07885283454042286,battle-room
1782298988014.0,0.024552622780576346,0.03995937768369913,0.09073767102360725,0.10214160804031902,battle-room
1782298988031.0,-0.038053763258084655,-0.031416005744040014,0.07465104409754277,0.08948649451098854,battle-room
1782298988048.0,-0.06222125917859375,0.007758359041810035,0.05315642064809799,0.08220269025347596,battle-room
1782298988064.0,-0.04720467263683677,0.0070749068222939965,0.03231646171510219,0.05764277164639755,battle-room
1782298988081.0,0.02079151668138802,0.0010445406168699263,0.0004594342052936554,0.02082280746685521,battle-room
1782298988098.0,0.08292297868467867,0.012758067025244235,0.051827802392840384,0.09861597116609261,battle-room
1782298988114.0,0.12368329748772083,0.02361000816822052,0.005431377398967743,0.1260336876536964,battle-room
1782298988131.0,0.07896269675157963,0.09006284050196409,-0.08383212941884995,0.1461993455541541,battle-room
1782298988147.0,0.06959156875088811,0.09460399106293917,-0.07324819156229495,0.13841314653382067,battle-room
1782298988164.0,0.07964103440456091,0.010980828219652175,-0.006367781466245651,0.08064627449684099,battle-room
1782298988181.0,0.04485606368407607,-0.07403846515715122,0.023001520881056784,0.08957025586040422,battle-room
1782298988198.0,0.06418824840262533,-0.06956789561435579,0.04176642710566521,0.10346138297152171,battle-room
1782298988214.0,-0.022182459583133456,-0.0932614904128015,0.03364098831713199,0.10159470065966938,battle-room
1782298988231.0,-0.05386339987367391,-0.10299845605120062,0.03647767304778099,0.12182187170563094,battle-room
1782298988248.0,-0.11820917692556976,-0.08805003937482833,-0.004259411010146141,0.14745969457951155,battle-room
1782298988264.0,-0.04872954411655664,-0.005906739825755358,0.02278817039132118,0.05411800767730175,battle-room
1782298988281.0,0.017813816044852136,0.03490925468727946,0.12383914563655853,0.1298927330411287,battle-room
1782298988298.0,0.014795345006510615,0.012368337055295706,0.18725567901432513,0.18824602869248278,battle-room
1782298988314.0,-0.024506299420818684,0.011986059739440679,0.16474106486737727,0.16698455854664426,battle-room
1782298988331.0,-0.043973654826357955,0.023124124347418545,0.16640286059975623,0.17366150828955867,battle-room
1782298988348.0,-0.04095744881033897,0.058821022281050676,0.12086743634939193,0.14052175078938386,battle-room
1782298988364.0,0.0733713795505464,0.0801053639806807,0.17445348058640955,0.2055097213378006,battle-room
1782298988381.0,0.08547587803788483,0.040523587437719104,0.13008593107163904,0.16084351503229793,battle-room
1782298988398.0,0.023257395338267088,0.015032733958959578,0.0804483321994543,0.08508127691728104,battle-room
1782298988414.0,0.015645824356004596,-0.028446050022542475,0.022539748588204383,0.03952227027997502,battle-room
1782298988431.0,0.02907141537927091,-0.005509849462658167,-0.014083470410108566,0.03276964711509215,battle-room
1782298988448.0,0.021858707521483303,-0.0003214870393276214,-0.01615676955282688,0.027183591573030963,battle-room
1782298988464.0,0.028402503141760824,-0.010727584110945463,0.025492753174901007,0.03964421407988268,battle-room
1782298988481.0,0.01810987638197839,-0.06166589031815529,-0.00634907676577568,0.06458297319788715,battle-room
1782298988498.0,0.03487922487519681,-0.0875799376450479,0.014637597161531447,0.09539950239109374,battle-room
1782298988514.0,0.044180137183889745,-0.06719400608986616,-0.011829554003477096,0.08128257700093833,battle-room
1782298988531.0,-0.039945056897401805,-0.08966273526847363,-0.05989011281728744,0.11498625691633095,battle-room
1782298988548.0,-0.05655585382804274,-0.07051277524903417,-0.030733576437830923,0.09547339313232633,battle-room
1782298988564.0,-0.09029591860547662,-0.11424071168601513,0.03595569500029087,0.1499903501105589,battle-room
1782298988581.0,-0.21505656300112605,-0.20580372761785984,0.11022504630386828,0.31741780105084444,battle-room
1782298988598.0,-0.155714512520656,-0.21956161933541296,0.15621815119385718,0.3112208618604497,battle-room
1782298988614.0,-0.06071940324828028,-0.29422157739177346,0.2719073081225157,0.4051996628134866,battle-room
1782298988630.0,-0.300038958433643,-0.5914047810681163,0.20055062939524648,0.6928228825601832,battle-room
1782298988648.0,-0.46177952631078656,-0.8542943777374923,0.0793114371240139,0.9743456875320894,battle-room
1782298988664.0,-0.7374949214793741,-2.0270476791530845,-0.47237610445320605,2.2081576566962244,battle-room
1782298988681.0,-0.11101678120344877,-4.634829546147585,-0.91431907671988,4.725457546270551,battle-room
1782298988698.0,0.844352537176758,-5.712320830982923,-0.4349415690720081,5.79074387722554,battle-room
1782298988714.0,1.7351921002402901,-6.877212751373648,0.3752583770036697,7.102659058543077,battle-room
1782298988731.0,0.5969329699050635,-7.004229942524432,-0.17014438521564007,7.031679398986838,battle-room
1782298988748.0,-1.6015058065891266,-8.04824624325931,-0.8778910880327224,8.252865029983441,battle-room
1782298988764.0,-2.7321739703387022,-8.76426100820601,-0.9634919806897639,9.230675079375834,battle-room
1782298988781.0,-4.096529017148912,-8.983553162950276,0.05560147571265697,9.873645170047299,battle-room
1782298988798.0,-3.149442520076036,-9.002357816663384,2.783164737385511,9.935161820621211,battle-room
1782298988814.0,-2.5739088234871623,-8.500150053048133,3.6520541883170603,9.602867142180164,battle-room
1782298988831.0,-1.1703787543039768,-8.015899386405945,4.947713592302799,9.492328438953596,battle-room
1782298988848.0,-1.859281275115162,-8.261374614676832,3.9827749199360607,9.357870134111305,battle-room
1782298988864.0,-3.8168361697167157,-8.575638717013597,2.582923320069909,9.735569353076446,battle-room
1782298988881.0,-5.6762675208270545,-9.393030620419978,3.2583488849967717,11.44840052848009,battle-room
1782298988898.0,-1.9393086054235695,-7.140411852383613,7.448673499435186,10.499006438226347,battle-room
1782298988914.0,1.0535704571522773,-4.1689118240535255,7.885387338876724,8.981601749634343,battle-room
1782298988931.0,3.8451325821354985,1.1242468985304235,7.056563356351852,8.114435412600374,battle-room
1782298988948.0,4.692994734868407,6.247609026423096,8.004019563519954,11.185756447453882,battle-room
1782298988964.0,5.079949979406595,9.78930489744544,7.791702508485317,13.503592490487808,battle-room
1782298988981.0,5.2352755656749,18.150903388893603,2.444084758222103,19.04827956501257,battle-room
1782298988998.0,5.7183910908073186,24.12137129819393,-4.271531656050682,25.15524861060613,battle-room
1782298989014.0,6.138158471623063,25.847162825143336,-6.138959851133823,27.266089627705377,battle-room
1782298989031.0,4.052253529831767,20.058864669895172,-4.984768188455701,21.06244820546374,battle-room
1782298989048.0,-1.191103124033287,11.189668538486957,-3.2108138113617897,11.701997008396402,battle-room
1782298989064.0,-4.04526177124828,8.674182677873969,-5.7002907859712835,11.139968715022528,battle-room
1782298989081.0,-8.604210731503366,5.877593226248026,-8.443022390681504,13.411307599742226,battle-room
1782298989098.0,-7.346078217357396,5.080619256970286,-4.961566761088371,10.217372555337652,battle-room
1782298989114.0,-4.91936369613111,4.187897095030546,-1.2488801171541213,6.580146107830806,battle-room
1782298989131.0,0.2867430764709599,1.3016802717104554,5.8339557445734735,5.984282141686341,battle-room
1782298989148.0,3.8069311540350315,-1.728595770715177,6.849389509424567,8.024643593450877,battle-room
1782298989164.0,4.570451474261284,-2.670783682091534,5.573335554140806,7.686623534046244,battle-room
1782298989181.0,3.887504281657934,-1.4338311724878847,1.7917630055069922,4.514307924700109,battle-room
1782298989198.0,1.017986518073827,0.6029973114453255,-0.2784358331084251,1.2154952989416075,battle-room
1782298989214.0,-0.22100157074434681,1.4507345226243138,-0.8196727078199386,1.6808734923694688,battle-room
1782298989231.0,-1.651471906763315,1.5782989723943173,-2.5791677669286726,3.4453582506109948,battle-room
1782298989248.0,-1.0863114278897643,0.8924190142747014,-1.9095213699251412,2.371235137560954,battle-room
1782298989264.0,-0.4139203352879733,0.27955263524390755,-0.9337509224206209,1.0589478291956038,battle-room
1782298989281.0,0.546974906906858,-0.1123762877873145,0.005318564674258232,0.5584248078056862,battle-room
1782298989298.0,1.2239274622052907,0.18579229193087665,0.05853285298943519,1.2393317971230682,battle-room
1782298989314.0,1.1689658918313681,0.33997970448210835,-0.02605681679844856,1.2176807518502193,battle-room
1782298989331.0,0.6947235551148653,-0.19282189830671995,0.29029052155315876,0.7772320692056197,battle-room
1782298989348.0,0.6299214125975966,-0.5172125866539776,-0.4279354897022247,0.9205642993234817,battle-room
1782298989364.0,0.6375519805412739,-0.40664486439228054,-0.6271639305830001,0.9824292185460667,battle-room
1782298989381.0,0.45811804466117173,0.3610329043069854,-0.6132055478572845,0.846308421770376,battle-room
1782298989398.0,-0.4347134594045579,0.44084619000591335,-0.4419909030616283,0.7607082971937678,battle-room
1782298989414.0,-0.5164820804223418,0.32139041055273265,-0.49959728885591026,0.787174050909213,battle-room
1782298989431.0,-0.015799590145610273,0.28373998566484077,-0.629751024466753,0.6909011212400644,battle-room
1782298989448.0,0.29189861433692277,0.2748807344427332,-0.6066741002619266,0.7271985170145839,battle-room
1782298989465.0,0.4416598444763571,0.17554770556390284,-0.25503975995182987,0.5393752815136393,battle-room
